Campaign,Username,Profile ID,Email Ban,Account Manager(VIP) / Black List,VIP Category,Type,Value,Agent's Gender,Agent,Date of Call,Time of Call,Month of Call,Response,Attitude,Reason,Promo Code Credited,Comments,Feedback,Loyalty,Agent 2nd attempt,Response 2nd attempt,Attitude 2nd attempt,Reason 2nd attempt
GR Non Dep,annapan3,8751994,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,elsakar85,8754016,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Igmarina15,8755005,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,ubeichyrky,8742038,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,thomlook,8742041,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,PANJO2026,8744022,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,dolbichyrok,8744026,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Faeska14,8745031,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,myrtokad,8748034,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,HelloSpike26,8749038,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Xainti3,8756009,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,KONSTANTIONS,8756010,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Paliourinhio,8750020,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Rapa07,8745877,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Alex2000AS,8713540,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,kotsunday,8714522,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,mahmoud33,8716523,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Ahmadhalim,8718457,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Sido123,8719455,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Katerinh,8748889,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Mpampinos365,8755884,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,nikosspatha,8748956,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Niktza1234,8751937,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,mlazaridis5,8752977,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,marvel92,8718409,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,angelides,8746900,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Linstam,8755020,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Helengogo,8722430,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,matsot3,8741016,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,jimzach,8745998,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,nikitasq10,8747035,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,ManakouSt,8740872,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,fountispns,8744896,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Paraxenos5,8755973,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Nosthaftr,8742020,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,kostantin67,8748018,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,aferditag,8749997,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Atlas2,8750986,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,kostaskantas,8750989,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,laprini,8751990,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,srgd24,8751993,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Ekllntz79,8753034,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,kostaskkoo,8746024,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,manos2580,8749032,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,saxo1348,8752022,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Panagioto05,8756018,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,kouliaras89,8721501,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Gmnovi,8724290,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Panmat1993,8721503,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Monocasino20,8743910,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,ariskalo,8746904,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Sissy2014,8743896,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Sasa0006,8750884,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,ChristosPLos,8750882,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,mavrakiR2002,8751876,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,maynow,8755878,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Mantaniki,8751872,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Chrispara2,8749945,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,transistor78,8750939,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,orfeas9,8751940,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,TREVLOPOYLOY,8740977,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Sts123,8741995,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,ksanthos,8743980,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Spiritsa,8744967,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,gogostab,8744971,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,beparimunna,8746968,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Zazou8,8746973,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Tasiamenth77,8747977,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,arte7777,8754033,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Moustafa1,8712374,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Yadeemike,8714469,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,marianameles,8744914,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,asalias,8748968,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,AriannaAsl,8754958,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,dimpanas,8741009,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,dimmath418,8743997,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Rafanasia85,8749971,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Eldibitri,8753018,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,LAMPROS16,8754984,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Aggelinaki1,8753927,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,kostalass,8740914,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Anduhox01,8745922,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,MariosMst13,8740930,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,pk1967,8720436,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Georgia113,8725287,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,19636969,8711510,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Arapis2007,8713529,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,ELPOLYS,8718449,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Gula2020,8719448,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,hatzoins0506,8752902,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,dimtzo,8752909,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,NikosChaidis,8743901,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,riaelezi,8745911,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Gaz3933,8748908,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,KOURTIS1976,8753912,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Papakiriakis,8755893,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,Redspyros7,8720426,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,-,-,-,-,-,-,-
GR Non Dep,enriatomic,8722367,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Closed,-,-,-,-,-,-,-,-
GR Non Dep,Lefosfou,8750919,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Closed,-,-,-,-,-,-,-,-
GR Non Dep,nikdim123nik,8753045,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Closed,-,-,-,-,-,-,-,-
GR Non Dep,Ivanski,8754024,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Closed,-,-,-,-,-,-,-,-
GR Non Dep,antreass0,8751891,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Closed,-,-,-,-,-,-,-,-
GR Non Dep,Wonderx2332,8748876,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Closed,-,-,-,-,-,-,-,-
GR Non Dep,holajagsn,8752891,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Closed,-,-,-,-,-,-,-,-
GR Non Dep,fakerq1,8753871,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Closed,-,-,-,-,-,-,-,-
GR Non Dep,Nikolay85,8753941,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Closed,-,-,-,-,-,-,-,-
GR Non Dep,margaret55,8721453,NO,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Closed,-,-,-,-,-,-,-,-
GR Non Dep,Grigoris320,8749951,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Closed,-,-,-,-,-,-,-,-
GR Non Dep,Nikvett26,8743973,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,kiko1957,8746981,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Luigi123,8717440,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,gkasdag63,8747980,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,ppanag,8747985,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,panpas123456,8752993,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Jimani1,8753971,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,orestis2011,8754971,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,zamtara,8744988,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,112211890,8750974,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Aris333,8750976,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Gkoutsi1970,8753004,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,slimpizzo,8712382,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,vickykev,8714519,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Magias,8755885,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Elenadimit,8745907,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Kadir1981,8747917,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,smirlisd,8748978,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Lolalalal,8745983,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,papafrg,8711470,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,ziko1313a,8754900,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,xouliana,8754015,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,tifof2,8753038,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,niknik123n,8753039,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Kostaskomni,8754034,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Eliile,8753051,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,dimitris727,8748050,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,ntinoskaklis,8721502,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Niknik987,8719460,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,conkak17,8720498,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Cptkostas07,8748990,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,nikospaok123,8721447,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Leperchaun,8749901,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Mariapap2026,8755903,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,spiti20,8740946,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,TEOKOPSA,8744941,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,pigi1960,8744945,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Wendalina01,8749937,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Lila96,8750934,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,dimitris1805,8754941,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Gaz3939,8755921,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,olg2008,8747965,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Gergana77,8755986,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Evagate7,8744015,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,Sandri123,8746909,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,giannapap,8751902,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,DhimitriosK,8753032,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,veganze,8753037,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,TheKefali,8745027,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR Non Dep,pitsoulis,8750021,YES,NO,NON VIP,No Type,NA,-,-,08-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
